id,source_account,destination_account,amount_minor,currency_src,currency_dst,timestamp,description
TX-001754,ACC_000243,ACC_000703,110800,USD,USD,2025-09-11T03:40:34.461952+00:00Z,poc-tx
TX-001755,ACC_000022,ACC_000011,155173,USD,SGD,2025-09-14T20:23:17.461959+00:00Z,poc-tx
TX-001756,ACC_000440,ACC_000567,4203522,IDR,USD,2025-09-09T18:17:00.461978+00:00Z,poc-tx
TX-001757,ACC_000951,ACC_000798,129816,SGD,IDR,2025-09-11T10:54:25.462010+00:00Z,poc-tx
TX-001758,ACC_000989,ACC_000039,145407,SGD,SGD,2025-09-10T08:42:22.462044+00:00Z,poc-tx
TX-001759,ACC_000859,ACC_000598,136897,USD,SGD,2025-09-14T15:04:33.462073+00:00Z,poc-tx
TX-001760,ACC_000534,ACC_000424,1492800,IDR,IDR,2025-09-13T17:25:30.462094+00:00Z,poc-tx
TX-001761,ACC_000203,ACC_000848,123014,SGD,IDR,2025-09-14T15:38:00.462106+00:00Z,poc-tx
TX-001762,ACC_000328,ACC_000777,1568856,IDR,USD,2025-09-11T16:49:45.462122+00:00Z,poc-tx
TX-001763,ACC_000709,ACC_000166,53245,SGD,SGD,2025-09-12T15:09:11.462146+00:00Z,poc-tx
TX-001764,ACC_000903,ACC_000571,37184,SGD,SGD,2025-09-15T03:56:58.462177+00:00Z,poc-tx
TX-001765,ACC_000804,ACC_000336,149369,USD,USD,2025-09-13T22:10:05.462205+00:00Z,poc-tx
TX-001766,ACC_000067,ACC_000746,42498,USD,USD,2025-09-14T23:05:03.462213+00:00Z,poc-tx
TX-001767,ACC_000069,ACC_000310,99316,SGD,IDR,2025-09-12T10:13:00.462221+00:00Z,poc-tx
TX-001768,ACC_000078,ACC_000461,115517,SGD,SGD,2025-09-15T18:20:57.462229+00:00Z,poc-tx
TX-001769,ACC_000622,ACC_000844,4611466,IDR,IDR,2025-09-11T13:16:52.462252+00:00Z,poc-tx
TX-001770,ACC_000132,ACC_000081,3880829,IDR,SGD,2025-09-13T13:10:29.462262+00:00Z,poc-tx
TX-001771,ACC_000108,ACC_000306,27223,SGD,SGD,2025-09-12T01:51:09.462272+00:00Z,poc-tx
TX-001772,ACC_000309,ACC_000191,77179,SGD,SGD,2025-09-11T09:17:30.462286+00:00Z,poc-tx
TX-001773,ACC_000756,ACC_000403,23555,USD,USD,2025-09-13T08:08:32.462313+00:00Z,poc-tx
TX-001774,ACC_000995,ACC_000411,18204,SGD,USD,2025-09-16T12:44:02.462347+00:00Z,poc-tx
TX-001775,ACC_000552,ACC_000118,1524299,IDR,SGD,2025-09-12T10:46:16.462368+00:00Z,poc-tx
TX-001776,ACC_000929,ACC_000164,3214693,IDR,IDR,2025-09-09T21:55:49.462399+00:00Z,poc-tx
TX-001777,ACC_000961,ACC_000954,96783,SGD,SGD,2025-09-12T12:46:54.462431+00:00Z,poc-tx
TX-001778,ACC_000043,ACC_000950,49032,SGD,SGD,2025-09-15T09:58:09.462439+00:00Z,poc-tx
TX-001779,ACC_000051,ACC_000882,156261,USD,USD,2025-09-16T07:41:41.462446+00:00Z,poc-tx
TX-001780,ACC_000884,ACC_000860,2035875,IDR,IDR,2025-09-15T03:06:08.462477+00:00Z,poc-tx
TX-001781,ACC_000356,ACC_000303,9187,SGD,SGD,2025-09-12T15:53:14.462492+00:00Z,poc-tx
TX-001782,ACC_000475,ACC_000551,146509,SGD,SGD,2025-09-13T12:41:52.462511+00:00Z,poc-tx
TX-001783,ACC_000642,ACC_000473,150630,USD,USD,2025-09-15T11:08:15.462534+00:00Z,poc-tx
TX-001784,ACC_000932,ACC_000781,95918,SGD,SGD,2025-09-11T00:03:51.462565+00:00Z,poc-tx
TX-001785,ACC_000079,ACC_000046,83814,USD,USD,2025-09-11T20:36:56.462574+00:00Z,poc-tx
TX-001786,ACC_000442,ACC_000940,42037,USD,SGD,2025-09-09T19:02:55.462592+00:00Z,poc-tx
TX-001787,ACC_000720,ACC_000767,104818,USD,USD,2025-09-15T17:53:11.462617+00:00Z,poc-tx
TX-001788,ACC_000780,ACC_000360,142462,USD,USD,2025-09-12T10:49:52.462644+00:00Z,poc-tx
TX-001789,ACC_000439,ACC_000993,2001772,IDR,USD,2025-09-12T10:04:28.462662+00:00Z,poc-tx
TX-001790,ACC_000976,ACC_000332,107628,SGD,SGD,2025-09-09T15:22:33.462702+00:00Z,poc-tx
TX-001791,ACC_000831,ACC_000111,150631,USD,USD,2025-09-13T07:19:28.462737+00:00Z,poc-tx
TX-001792,ACC_000185,ACC_000486,3345366,IDR,IDR,2025-09-16T03:57:13.462749+00:00Z,poc-tx
TX-001793,ACC_000105,ACC_000386,67404,USD,IDR,2025-09-11T18:55:09.462759+00:00Z,poc-tx
TX-001794,ACC_000263,ACC_000286,1937186,IDR,USD,2025-09-13T20:28:09.462774+00:00Z,poc-tx
TX-001795,ACC_000016,ACC_000027,4540,SGD,USD,2025-09-12T06:40:25.462781+00:00Z,poc-tx
TX-001796,ACC_000795,ACC_000665,4872446,IDR,IDR,2025-09-10T03:27:08.462809+00:00Z,poc-tx
TX-001797,ACC_000772,ACC_000163,66474,IDR,IDR,2025-09-11T22:33:40.462836+00:00Z,poc-tx
TX-001798,ACC_000526,ACC_000548,10097,SGD,USD,2025-09-13T00:33:39.462862+00:00Z,poc-tx
TX-001799,ACC_000607,ACC_000416,76367,SGD,SGD,2025-09-10T12:33:32.462885+00:00Z,poc-tx
TX-001800,ACC_000418,ACC_000555,165418,USD,USD,2025-09-13T04:58:20.462903+00:00Z,poc-tx
TX-001801,ACC_000068,ACC_000674,606169,IDR,USD,2025-09-15T17:25:02.462912+00:00Z,poc-tx
TX-001802,ACC_000495,ACC_000784,781618,IDR,IDR,2025-09-14T18:53:20.462931+00:00Z,poc-tx
TX-001803,ACC_000641,ACC_000114,4872200,IDR,IDR,2025-09-12T19:10:50.462955+00:00Z,poc-tx
TX-001804,ACC_000130,ACC_000927,1022927,IDR,USD,2025-09-16T08:39:37.462965+00:00Z,poc-tx
TX-001805,ACC_000008,ACC_000773,132523,USD,IDR,2025-09-16T06:36:04.462972+00:00Z,poc-tx
TX-001806,ACC_000164,ACC_000639,46491,SGD,IDR,2025-09-12T06:24:57.462983+00:00Z,poc-tx
TX-001807,ACC_000624,ACC_000319,155039,USD,IDR,2025-09-09T18:25:48.463007+00:00Z,poc-tx
TX-001808,ACC_000105,ACC_000113,6724,USD,USD,2025-09-10T13:19:39.463016+00:00Z,poc-tx
TX-001809,ACC_000895,ACC_000014,973242,IDR,USD,2025-09-13T08:51:31.463047+00:00Z,poc-tx
TX-001810,ACC_000691,ACC_000288,79387,USD,IDR,2025-09-14T19:28:46.463072+00:00Z,poc-tx
TX-001811,ACC_000327,ACC_000426,147706,SGD,SGD,2025-09-14T08:40:22.463088+00:00Z,poc-tx
TX-001812,ACC_000715,ACC_000173,2285176,IDR,IDR,2025-09-14T13:04:22.463113+00:00Z,poc-tx
TX-001813,ACC_000256,ACC_000747,4403443,IDR,IDR,2025-09-12T14:43:05.463127+00:00Z,poc-tx
TX-001814,ACC_000848,ACC_000339,124215,USD,IDR,2025-09-13T03:25:26.463156+00:00Z,poc-tx
TX-001815,ACC_000235,ACC_000922,2577336,IDR,IDR,2025-09-09T23:31:34.463169+00:00Z,poc-tx
TX-001816,ACC_000427,ACC_000587,110112,USD,USD,2025-09-13T22:16:37.463187+00:00Z,poc-tx
TX-001817,ACC_000029,ACC_000402,171946,USD,SGD,2025-09-11T17:22:56.463194+00:00Z,poc-tx
TX-001818,ACC_000704,ACC_000592,145524,USD,USD,2025-09-16T01:38:06.463220+00:00Z,poc-tx
TX-001819,ACC_000254,ACC_000521,48054,SGD,SGD,2025-09-12T12:22:28.463233+00:00Z,poc-tx
TX-001820,ACC_000426,ACC_000825,57729,SGD,IDR,2025-09-15T13:29:57.463251+00:00Z,poc-tx
TX-001821,ACC_000240,ACC_000273,26208,USD,USD,2025-09-14T04:39:47.463264+00:00Z,poc-tx
TX-001822,ACC_000992,ACC_000281,1214951,IDR,SGD,2025-09-16T06:46:01.463297+00:00Z,poc-tx
TX-001823,ACC_000712,ACC_000258,46260,SGD,SGD,2025-09-10T15:32:01.463323+00:00Z,poc-tx
TX-001824,ACC_000137,ACC_000745,12213,SGD,IDR,2025-09-14T04:37:55.463333+00:00Z,poc-tx
TX-001825,ACC_000618,ACC_000366,534499,IDR,IDR,2025-09-09T15:03:53.463357+00:00Z,poc-tx
TX-001826,ACC_000894,ACC_000114,128807,USD,IDR,2025-09-15T10:58:26.463388+00:00Z,poc-tx
TX-001827,ACC_000082,ACC_000154,29525,USD,USD,2025-09-11T13:02:23.463396+00:00Z,poc-tx
TX-001828,ACC_000658,ACC_000093,4138485,IDR,SGD,2025-09-13T14:33:28.463421+00:00Z,poc-tx
TX-001829,ACC_000785,ACC_000138,111679,SGD,SGD,2025-09-11T11:02:06.463448+00:00Z,poc-tx
TX-001830,ACC_000146,ACC_000377,38624,USD,USD,2025-09-10T17:58:25.463458+00:00Z,poc-tx
TX-001831,ACC_000147,ACC_000486,133657,USD,USD,2025-09-16T11:36:43.463469+00:00Z,poc-tx
TX-001832,ACC_000364,ACC_000371,105245,IDR,IDR,2025-09-10T07:27:23.463485+00:00Z,poc-tx
TX-001833,ACC_000289,ACC_000676,21599,USD,USD,2025-09-13T21:49:13.463499+00:00Z,poc-tx
TX-001834,ACC_000877,ACC_000273,2994669,IDR,IDR,2025-09-13T22:09:24.463529+00:00Z,poc-tx
TX-001835,ACC_000059,ACC_000937,4684294,IDR,IDR,2025-09-10T10:39:44.463536+00:00Z,poc-tx
TX-001836,ACC_000857,ACC_000669,7181,SGD,SGD,2025-09-10T18:41:54.463566+00:00Z,poc-tx
TX-001837,ACC_000793,ACC_000976,100519,USD,USD,2025-09-14T18:37:49.463594+00:00Z,poc-tx
TX-001838,ACC_000480,ACC_000525,142173,USD,USD,2025-09-16T12:46:17.463613+00:00Z,poc-tx
TX-001839,ACC_000915,ACC_000769,35980,USD,USD,2025-09-11T14:45:54.463644+00:00Z,poc-tx
TX-001840,ACC_000903,ACC_000637,13343,SGD,SGD,2025-09-15T22:02:21.463675+00:00Z,poc-tx
TX-001841,ACC_000866,ACC_000845,121312,USD,USD,2025-09-12T20:14:42.463715+00:00Z,poc-tx
TX-001842,ACC_000310,ACC_000146,908236,IDR,IDR,2025-09-16T06:28:10.463730+00:00Z,poc-tx
TX-001843,ACC_000840,ACC_000206,110393,SGD,SGD,2025-09-10T15:13:19.463759+00:00Z,poc-tx
TX-001844,ACC_000911,ACC_000870,29086,USD,USD,2025-09-10T11:39:51.463790+00:00Z,poc-tx
TX-001845,ACC_000363,ACC_000736,4909625,IDR,IDR,2025-09-13T00:48:22.463806+00:00Z,poc-tx
TX-001846,ACC_000519,ACC_000021,116090,SGD,SGD,2025-09-16T07:16:24.463827+00:00Z,poc-tx
TX-001847,ACC_000076,ACC_000202,4104918,IDR,USD,2025-09-12T19:01:00.463836+00:00Z,poc-tx
TX-001848,ACC_000838,ACC_000577,51823,USD,USD,2025-09-14T23:10:31.463865+00:00Z,poc-tx
TX-001849,ACC_000123,ACC_000284,1349513,IDR,IDR,2025-09-10T00:42:35.463874+00:00Z,poc-tx
TX-001850,ACC_000186,ACC_000465,117272,SGD,SGD,2025-09-09T18:45:32.463886+00:00Z,poc-tx
TX-001851,ACC_000032,ACC_000302,3937832,IDR,IDR,2025-09-14T08:41:01.463893+00:00Z,poc-tx
TX-001852,ACC_000174,ACC_000579,53507,SGD,SGD,2025-09-09T17:16:57.463904+00:00Z,poc-tx
TX-001853,ACC_000717,ACC_000890,71319,SGD,SGD,2025-09-16T07:27:54.463929+00:00Z,poc-tx
TX-001854,ACC_000493,ACC_000702,2376236,IDR,IDR,2025-09-11T08:22:54.463949+00:00Z,poc-tx
TX-001855,ACC_000834,ACC_000609,93698,SGD,IDR,2025-09-12T06:26:39.463979+00:00Z,poc-tx
TX-001856,ACC_000232,ACC_000047,119417,SGD,SGD,2025-09-15T11:41:09.463991+00:00Z,poc-tx
TX-001857,ACC_000659,ACC_000911,60133,USD,USD,2025-09-15T20:29:57.464015+00:00Z,poc-tx
TX-001858,ACC_000403,ACC_000254,3123551,IDR,SGD,2025-09-15T22:15:16.464033+00:00Z,poc-tx
TX-001859,ACC_000492,ACC_000002,186514,USD,SGD,2025-09-15T18:54:02.464053+00:00Z,poc-tx
TX-001860,ACC_000479,ACC_000901,2864350,IDR,IDR,2025-09-10T14:51:15.464072+00:00Z,poc-tx
TX-001861,ACC_000223,ACC_000335,3908740,IDR,USD,2025-09-16T10:44:51.464085+00:00Z,poc-tx
TX-001862,ACC_000924,ACC_000863,132949,USD,USD,2025-09-15T10:48:17.464116+00:00Z,poc-tx
TX-001863,ACC_000534,ACC_000428,4220276,IDR,IDR,2025-09-10T04:22:20.464137+00:00Z,poc-tx
TX-001864,ACC_000702,ACC_000331,173414,USD,USD,2025-09-11T21:08:55.464162+00:00Z,poc-tx
TX-001865,ACC_000634,ACC_000250,144177,SGD,IDR,2025-09-11T19:32:36.464187+00:00Z,poc-tx
TX-001866,ACC_000237,ACC_000598,109482,USD,USD,2025-09-15T22:19:46.464199+00:00Z,poc-tx
TX-001867,ACC_000044,ACC_000597,3513234,IDR,IDR,2025-09-10T17:58:39.464207+00:00Z,poc-tx
TX-001868,ACC_000240,ACC_000644,19031,USD,USD,2025-09-12T05:25:57.464219+00:00Z,poc-tx
TX-001869,ACC_000127,ACC_000279,9698,SGD,SGD,2025-09-10T14:17:57.464229+00:00Z,poc-tx
TX-001870,ACC_000709,ACC_000210,126165,SGD,SGD,2025-09-11T18:33:18.464255+00:00Z,poc-tx
TX-001871,ACC_000033,ACC_000463,486305,IDR,IDR,2025-09-10T15:05:14.464262+00:00Z,poc-tx
TX-001872,ACC_000321,ACC_000298,3932190,IDR,IDR,2025-09-10T15:44:28.464277+00:00Z,poc-tx
TX-001873,ACC_000653,ACC_000747,100694,USD,SGD,2025-09-11T08:26:01.464301+00:00Z,poc-tx
TX-001874,ACC_000562,ACC_000028,2475641,IDR,IDR,2025-09-09T14:06:09.464323+00:00Z,poc-tx
TX-001875,ACC_000055,ACC_000800,4062044,IDR,USD,2025-09-14T05:31:30.464331+00:00Z,poc-tx
TX-001876,ACC_000574,ACC_000810,1846280,IDR,IDR,2025-09-11T03:23:22.464353+00:00Z,poc-tx
TX-001877,ACC_000689,ACC_000554,404328,IDR,IDR,2025-09-15T10:32:23.464378+00:00Z,poc-tx
TX-001878,ACC_000256,ACC_000638,632148,IDR,IDR,2025-09-10T14:47:13.464391+00:00Z,poc-tx
TX-001879,ACC_000057,ACC_000760,126545,SGD,SGD,2025-09-11T19:30:17.464399+00:00Z,poc-tx
TX-001880,ACC_000386,ACC_000604,4871335,IDR,IDR,2025-09-13T09:34:33.464415+00:00Z,poc-tx
TX-001881,ACC_000974,ACC_000688,4118476,IDR,IDR,2025-09-09T16:05:46.464457+00:00Z,poc-tx
TX-001882,ACC_000204,ACC_000900,20886,SGD,SGD,2025-09-13T07:12:03.464475+00:00Z,poc-tx
TX-001883,ACC_000538,ACC_000095,1274384,IDR,IDR,2025-09-11T23:58:17.464496+00:00Z,poc-tx
TX-001884,ACC_000978,ACC_000132,1808229,IDR,IDR,2025-09-13T03:42:10.464529+00:00Z,poc-tx
TX-001885,ACC_000647,ACC_000060,195225,IDR,IDR,2025-09-13T00:16:49.464552+00:00Z,poc-tx
TX-001886,ACC_000339,ACC_000238,26906,USD,USD,2025-09-15T05:10:00.464568+00:00Z,poc-tx
TX-001887,ACC_000293,ACC_000738,122999,SGD,USD,2025-09-11T10:58:52.464583+00:00Z,poc-tx
TX-001888,ACC_000766,ACC_000420,83794,SGD,SGD,2025-09-13T10:45:59.464610+00:00Z,poc-tx
TX-001889,ACC_000026,ACC_000203,132573,SGD,SGD,2025-09-13T08:48:18.464617+00:00Z,poc-tx
TX-001890,ACC_000047,ACC_000143,4148489,IDR,IDR,2025-09-11T06:41:58.464624+00:00Z,poc-tx
TX-001891,ACC_000519,ACC_000500,31911,SGD,USD,2025-09-11T22:17:08.464645+00:00Z,poc-tx
TX-001892,ACC_000162,ACC_000126,1164521,IDR,IDR,2025-09-09T23:39:08.464655+00:00Z,poc-tx
TX-001893,ACC_000345,ACC_000521,95194,USD,USD,2025-09-09T16:07:09.464671+00:00Z,poc-tx
TX-001894,ACC_000123,ACC_000858,547775,IDR,IDR,2025-09-14T10:24:33.464680+00:00Z,poc-tx
TX-001895,ACC_000108,ACC_000603,29354,SGD,SGD,2025-09-14T19:37:03.464690+00:00Z,poc-tx
TX-001896,ACC_000219,ACC_000936,3846456,IDR,USD,2025-09-10T22:14:33.464702+00:00Z,poc-tx
TX-001897,ACC_000145,ACC_000728,4693280,IDR,IDR,2025-09-10T16:41:59.464712+00:00Z,poc-tx
TX-001898,ACC_000441,ACC_000091,687341,IDR,IDR,2025-09-15T22:14:30.464730+00:00Z,poc-tx
TX-001899,ACC_000317,ACC_000265,78878,USD,USD,2025-09-14T21:10:16.464745+00:00Z,poc-tx
TX-001900,ACC_000866,ACC_000745,12070,USD,USD,2025-09-10T19:30:43.464774+00:00Z,poc-tx
TX-001901,ACC_000159,ACC_000496,89269,SGD,SGD,2025-09-09T15:09:17.464785+00:00Z,poc-tx
TX-001902,ACC_000301,ACC_000586,1426726,IDR,IDR,2025-09-15T20:41:42.464799+00:00Z,poc-tx
TX-001903,ACC_000816,ACC_000935,1955907,IDR,USD,2025-09-14T07:58:25.464827+00:00Z,poc-tx
TX-001904,ACC_000914,ACC_000937,151115,USD,IDR,2025-09-11T21:50:07.464859+00:00Z,poc-tx
TX-001905,ACC_000461,ACC_000258,98225,SGD,SGD,2025-09-12T01:45:23.464877+00:00Z,poc-tx
TX-001906,ACC_000420,ACC_000751,158896,USD,USD,2025-09-14T08:46:21.464895+00:00Z,poc-tx
TX-001907,ACC_000597,ACC_000351,3829,SGD,IDR,2025-09-12T21:55:37.464917+00:00Z,poc-tx
TX-001908,ACC_000605,ACC_000916,112088,SGD,IDR,2025-09-13T23:06:08.464940+00:00Z,poc-tx
TX-001909,ACC_000277,ACC_000121,8971,SGD,SGD,2025-09-10T04:52:21.464954+00:00Z,poc-tx
TX-001910,ACC_000504,ACC_000403,91402,SGD,SGD,2025-09-11T10:51:40.464974+00:00Z,poc-tx
TX-001911,ACC_000745,ACC_000566,185327,USD,IDR,2025-09-12T04:32:35.465001+00:00Z,poc-tx
TX-001912,ACC_000192,ACC_000046,2670985,IDR,IDR,2025-09-11T23:17:39.465012+00:00Z,poc-tx
TX-001913,ACC_000716,ACC_000942,56967,USD,USD,2025-09-11T03:18:28.465037+00:00Z,poc-tx
TX-001914,ACC_000479,ACC_000264,4270604,IDR,IDR,2025-09-11T07:51:34.465056+00:00Z,poc-tx
TX-001915,ACC_000896,ACC_000201,32763,SGD,SGD,2025-09-12T22:13:58.465086+00:00Z,poc-tx
TX-001916,ACC_000956,ACC_000736,7327,USD,USD,2025-09-14T09:20:08.465118+00:00Z,poc-tx
TX-001917,ACC_000567,ACC_000029,45618,SGD,USD,2025-09-09T13:18:51.465140+00:00Z,poc-tx
TX-001918,ACC_000265,ACC_000983,179113,USD,IDR,2025-09-13T09:33:01.465154+00:00Z,poc-tx
TX-001919,ACC_000514,ACC_000059,54020,SGD,SGD,2025-09-10T23:28:29.465174+00:00Z,poc-tx
TX-001920,ACC_000170,ACC_000059,62954,USD,USD,2025-09-14T11:05:33.465185+00:00Z,poc-tx
TX-001921,ACC_000467,ACC_000903,20818,SGD,SGD,2025-09-11T10:42:38.465203+00:00Z,poc-tx
TX-001922,ACC_000645,ACC_000563,1891630,IDR,IDR,2025-09-16T02:31:07.465227+00:00Z,poc-tx
TX-001923,ACC_000670,ACC_000056,1965490,IDR,IDR,2025-09-16T11:38:25.465251+00:00Z,poc-tx
TX-001924,ACC_000526,ACC_000242,64375,SGD,USD,2025-09-10T22:57:28.465272+00:00Z,poc-tx
TX-001925,ACC_000951,ACC_000242,79474,SGD,USD,2025-09-10T09:12:52.465304+00:00Z,poc-tx
TX-001926,ACC_000495,ACC_000521,3206759,IDR,IDR,2025-09-15T13:37:20.465323+00:00Z,poc-tx
TX-001927,ACC_000702,ACC_000992,39521,USD,IDR,2025-09-12T10:23:19.465349+00:00Z,poc-tx
TX-001928,ACC_000993,ACC_000187,80748,SGD,SGD,2025-09-12T05:15:39.465381+00:00Z,poc-tx
TX-001929,ACC_000914,ACC_000877,86639,USD,USD,2025-09-14T11:30:17.465412+00:00Z,poc-tx
TX-001930,ACC_000518,ACC_000511,140982,USD,USD,2025-09-16T06:01:48.465432+00:00Z,poc-tx
TX-001931,ACC_000184,ACC_000216,128392,SGD,IDR,2025-09-16T08:12:45.465444+00:00Z,poc-tx
TX-001932,ACC_000276,ACC_000227,43836,SGD,SGD,2025-09-12T00:49:12.465457+00:00Z,poc-tx
TX-001933,ACC_000065,ACC_000418,2588713,IDR,IDR,2025-09-10T09:51:53.465474+00:00Z,poc-tx
TX-001934,ACC_000773,ACC_000249,91572,SGD,SGD,2025-09-11T04:04:11.465501+00:00Z,poc-tx
TX-001935,ACC_000696,ACC_000805,55614,SGD,USD,2025-09-12T15:11:21.465527+00:00Z,poc-tx
TX-001936,ACC_000272,ACC_000708,4060928,IDR,IDR,2025-09-15T03:11:03.465541+00:00Z,poc-tx
TX-001937,ACC_000078,ACC_000775,92354,SGD,SGD,2025-09-15T10:36:04.465549+00:00Z,poc-tx
TX-001938,ACC_000420,ACC_000447,144848,USD,IDR,2025-09-09T21:56:50.465567+00:00Z,poc-tx
TX-001939,ACC_000584,ACC_000564,107395,SGD,USD,2025-09-14T15:38:11.465590+00:00Z,poc-tx
TX-001940,ACC_000521,ACC_000115,72561,SGD,SGD,2025-09-13T07:21:00.465610+00:00Z,poc-tx
TX-001941,ACC_000244,ACC_000566,145866,SGD,SGD,2025-09-15T05:37:01.465623+00:00Z,poc-tx
TX-001942,ACC_000803,ACC_000093,126379,USD,USD,2025-09-16T04:23:24.465650+00:00Z,poc-tx
TX-001943,ACC_000930,ACC_000703,29608,SGD,USD,2025-09-12T09:47:26.465682+00:00Z,poc-tx
TX-001944,ACC_000628,ACC_000973,2938338,IDR,IDR,2025-09-15T19:12:36.465704+00:00Z,poc-tx
TX-001945,ACC_000901,ACC_000895,1675252,IDR,IDR,2025-09-14T01:34:27.465735+00:00Z,poc-tx
TX-001946,ACC_000018,ACC_000636,20240,SGD,SGD,2025-09-10T13:40:27.465741+00:00Z,poc-tx
TX-001947,ACC_000458,ACC_000085,87795,SGD,SGD,2025-09-11T13:21:44.465760+00:00Z,poc-tx
TX-001948,ACC_000549,ACC_000900,22333,USD,USD,2025-09-10T12:50:43.465781+00:00Z,poc-tx
TX-001949,ACC_000433,ACC_000181,91746,SGD,SGD,2025-09-13T10:58:40.465799+00:00Z,poc-tx
TX-001950,ACC_000752,ACC_000638,3597505,IDR,IDR,2025-09-10T17:07:02.465825+00:00Z,poc-tx
TX-001951,ACC_000695,ACC_000315,2375853,IDR,IDR,2025-09-12T00:41:54.465850+00:00Z,poc-tx
TX-001952,ACC_000773,ACC_000662,124114,SGD,SGD,2025-09-09T20:41:06.465876+00:00Z,poc-tx
TX-001953,ACC_000170,ACC_000406,141784,USD,IDR,2025-09-14T18:48:36.465888+00:00Z,poc-tx
TX-001954,ACC_000575,ACC_000842,23807,USD,SGD,2025-09-12T00:05:18.465910+00:00Z,poc-tx
TX-001955,ACC_000570,ACC_000550,182621,USD,USD,2025-09-16T00:42:45.465931+00:00Z,poc-tx
TX-001956,ACC_000243,ACC_000230,5549,USD,USD,2025-09-13T22:15:26.465944+00:00Z,poc-tx
TX-001957,ACC_000455,ACC_000394,217133,IDR,IDR,2025-09-10T05:33:49.465962+00:00Z,poc-tx
TX-001958,ACC_000889,ACC_000321,31369,SGD,SGD,2025-09-13T03:16:20.465992+00:00Z,poc-tx
TX-001959,ACC_000695,ACC_000450,82345,IDR,USD,2025-09-11T10:37:17.466018+00:00Z,poc-tx
TX-001960,ACC_000529,ACC_000666,29096,SGD,IDR,2025-09-15T15:12:37.466038+00:00Z,poc-tx
TX-001961,ACC_000964,ACC_000480,2267116,IDR,IDR,2025-09-14T17:28:13.466070+00:00Z,poc-tx
TX-001962,ACC_000256,ACC_000713,4652737,IDR,IDR,2025-09-15T01:52:38.466084+00:00Z,poc-tx
TX-001963,ACC_000730,ACC_000032,138809,SGD,SGD,2025-09-10T21:31:28.466109+00:00Z,poc-tx
TX-001964,ACC_000364,ACC_000679,201311,IDR,IDR,2025-09-14T12:38:00.466125+00:00Z,poc-tx
TX-001965,ACC_000011,ACC_000863,161467,IDR,IDR,2025-09-09T22:26:45.466132+00:00Z,poc-tx
TX-001966,ACC_000080,ACC_000385,57856,USD,USD,2025-09-15T03:33:41.466140+00:00Z,poc-tx
TX-001967,ACC_000085,ACC_000022,715871,IDR,USD,2025-09-10T22:09:32.466149+00:00Z,poc-tx
TX-001968,ACC_000784,ACC_000172,97094,SGD,IDR,2025-09-10T23:50:09.466177+00:00Z,poc-tx
TX-001969,ACC_000988,ACC_000799,16774,USD,USD,2025-09-12T16:11:03.466214+00:00Z,poc-tx
TX-001970,ACC_000545,ACC_000729,1249884,IDR,IDR,2025-09-11T20:08:37.466238+00:00Z,poc-tx
TX-001971,ACC_000116,ACC_000718,2506429,IDR,IDR,2025-09-12T06:48:54.466249+00:00Z,poc-tx
TX-001972,ACC_000575,ACC_000367,58089,USD,IDR,2025-09-12T22:02:53.466274+00:00Z,poc-tx
TX-001973,ACC_000539,ACC_000892,105002,USD,USD,2025-09-16T10:47:07.466298+00:00Z,poc-tx
TX-001974,ACC_000879,ACC_000809,2267121,IDR,IDR,2025-09-14T11:46:52.466332+00:00Z,poc-tx
TX-001975,ACC_000678,ACC_000890,895639,IDR,IDR,2025-09-09T13:05:08.466361+00:00Z,poc-tx
TX-001976,ACC_000085,ACC_000420,4999170,IDR,USD,2025-09-12T10:09:14.466371+00:00Z,poc-tx
TX-001977,ACC_000819,ACC_000003,80044,SGD,SGD,2025-09-12T08:50:04.466404+00:00Z,poc-tx
TX-001978,ACC_000966,ACC_000888,50562,SGD,USD,2025-09-11T19:00:22.466453+00:00Z,poc-tx
TX-001979,ACC_000527,ACC_000969,103751,SGD,SGD,2025-09-15T21:50:58.466482+00:00Z,poc-tx
TX-001980,ACC_000538,ACC_000549,3495205,IDR,IDR,2025-09-14T00:42:53.466504+00:00Z,poc-tx
TX-001981,ACC_000359,ACC_000874,117701,SGD,IDR,2025-09-10T10:12:15.466520+00:00Z,poc-tx
TX-001982,ACC_000842,ACC_000643,778281,IDR,IDR,2025-09-12T08:16:14.466550+00:00Z,poc-tx
TX-001983,ACC_000313,ACC_000096,139718,SGD,SGD,2025-09-14T10:46:25.466566+00:00Z,poc-tx
TX-001984,ACC_000560,ACC_000183,35449,USD,USD,2025-09-15T12:32:06.466587+00:00Z,poc-tx
TX-001985,ACC_000410,ACC_000950,22205,USD,USD,2025-09-11T15:41:12.466605+00:00Z,poc-tx
TX-001986,ACC_000636,ACC_000343,9150,SGD,USD,2025-09-11T13:17:52.466629+00:00Z,poc-tx
TX-001987,ACC_000535,ACC_000272,136936,USD,USD,2025-09-11T08:24:32.466650+00:00Z,poc-tx
TX-001988,ACC_000035,ACC_000894,10940,USD,USD,2025-09-15T18:31:34.466657+00:00Z,poc-tx
TX-001989,ACC_000173,ACC_000149,71113,USD,IDR,2025-09-12T19:11:15.466669+00:00Z,poc-tx
TX-001990,ACC_000805,ACC_000817,30640,USD,USD,2025-09-10T04:22:00.466696+00:00Z,poc-tx
TX-001991,ACC_000472,ACC_000832,172676,USD,USD,2025-09-13T01:49:05.466715+00:00Z,poc-tx
